10	333
10.01	316
10.02	327
10.03	314
10.04	317
10.05	325
10.06	295
10.07	319
10.08	343
10.09	305
10.1	289
10.11	334
10.12	332
10.13	306
10.14	318
10.15	286
10.16	332
10.17	341
10.18	294
10.19	295
10.2	281
10.21	291
10.22	310
10.23	289
10.24	266
10.25	280
10.26	286
10.27	279
10.28	276
10.29	277
10.3	294
10.31	269
10.32	282
10.33	259
10.34	257
10.35	263
10.36	228
10.37	267
10.38	236
10.39	236
10.4	252
10.41	247
10.42	239
10.43	229
10.44	224
10.45	269
10.46	216
10.47	217
10.48	233
10.49	223
10.5	234
10.51	203
10.52	216
10.53	194
10.54	202
10.55	167
10.56	172
10.57	208
10.58	181
10.59	163
10.6	195
10.61	203
10.62	193
10.63	176
10.64	163
10.65	167
10.66	175
10.67	193
10.68	192
10.69	166
10.7	161
10.71	190
10.72	164
10.73	170
10.74	168
10.75	183
10.76	192
10.77	167
10.78	188
10.79	165
10.8	180
10.81	193
10.82	196
10.83	174
10.84	178
10.85	177
10.86	191
10.87	179
10.88	166
10.89	183
10.9	152
10.91	181
10.92	167
10.93	176
10.94	172
10.95	165
10.96	193
10.97	164
10.98	179
10.99	180
11	160
11.01	147
11.02	151
11.03	202
11.04	176
11.05	158
11.06	168
11.07	171
11.08	169
11.09	162
11.1	181
11.11	177
11.12	188
11.13	167
11.14	159
11.15	165
11.16	194
11.17	177
11.18	186
11.19	166
11.2	166
11.21	136
11.22	182
11.23	171
11.24	198
11.25	163
11.26	147
11.27	200
11.28	173
11.29	186
11.3	153
11.31	160
11.32	170
11.33	180
11.34	183
11.35	165
11.36	163
11.37	156
11.38	165
11.39	197
11.4	161
11.41	167
11.42	173
11.43	200
11.44	179
11.45	167
11.46	153
11.47	172
11.48	178
11.49	174
11.5	171
11.51	180
11.52	183
11.53	149
11.54	153
11.55	166
11.56	192
11.57	163
11.58	170
11.59	172
11.6	180
11.61	183
11.62	170
11.63	167
11.64	190
11.65	172
11.66	164
11.67	187
11.68	175
11.69	182
11.7	163
11.71	153
