0 , 23.47 , 0
1 , 23.72 , 0
2 , 22.70 , 0
3 , 23.21 , 0
4 , 23.21 , 0
5 , 23.21 , 0
6 , 22.96 , 0
7 , 23.47 , 0
8 , 23.47 , 0
9 , 22.96 , 0
10 , 22.70 , 60
11 , 23.98 , 60
12 , 33.42 , 60
13 , 37.50 , 60
14 , 40.31 , 60
15 , 42.86 , 60
16 , 44.90 , 60
17 , 46.43 , 60
18 , 47.96 , 60
19 , 50.00 , 60
20 , 51.02 , 60
21 , 52.30 , 60
22 , 54.08 , 60
23 , 55.87 , 60
24 , 56.89 , 60
25 , 58.17 , 60
26 , 59.95 , 60
27 , 60.21 , 60
28 , 61.74 , 60
29 , 62.76 , 60
30 , 64.04 , 60
31 , 65.06 , 60
32 , 65.57 , 60
33 , 66.59 , 60
34 , 67.86 , 60
35 , 68.12 , 60
36 , 68.88 , 60
37 , 70.16 , 60
38 , 70.67 , 60
39 , 71.43 , 60
40 , 72.46 , 60
41 , 72.97 , 60
42 , 73.73 , 60
43 , 74.24 , 60
44 , 74.75 , 60
45 , 75.77 , 60
46 , 76.28 , 60
47 , 76.28 , 60
48 , 77.05 , 60
49 , 77.81 , 60
50 , 78.58 , 60
51 , 78.58 , 60
52 , 79.60 , 60
53 , 80.11 , 60
54 , 80.37 , 60
55 , 80.88 , 60
56 , 81.13 , 60
57 , 82.15 , 60
58 , 81.64 , 60
59 , 82.15 , 60
60 , 82.92 , 60
61 , 83.17 , 60
62 , 83.17 , 60
63 , 83.94 , 60
64 , 84.45 , 60
65 , 84.45 , 60
66 , 84.19 , 60
67 , 85.21 , 60
68 , 84.70 , 60
69 , 85.72 , 60
70 , 85.21 , 60
71 , 85.98 , 60
72 , 86.23 , 60
73 , 85.72 , 60
74 , 86.74 , 60
75 , 86.74 , 60
76 , 87.25 , 60
77 , 87.25 , 60
78 , 87.25 , 60
79 , 87.76 , 60
80 , 88.02 , 60
81 , 88.27 , 60
82 , 88.02 , 60
83 , 88.79 , 60
84 , 88.79 , 60
85 , 89.04 , 60
86 , 89.30 , 60
87 , 89.04 , 60
88 , 89.30 , 60
89 , 89.04 , 60
90 , 89.04 , 60
91 , 89.55 , 60
92 , 89.55 , 60
93 , 89.30 , 60
94 , 89.30 , 60
95 , 89.30 , 60
96 , 89.30 , 60
97 , 89.81 , 60
98 , 89.55 , 60
99 , 89.55 , 60
100 , 89.55 , 60
101 , 90.06 , 60
102 , 90.06 , 60
103 , 89.81 , 60
104 , 90.32 , 60
105 , 90.32 , 60
106 , 90.06 , 60
107 , 90.32 , 60
108 , 90.32 , 60
109 , 90.32 , 60
110 , 90.32 , 60
111 , 90.83 , 60
112 , 90.32 , 60
113 , 90.83 , 60
114 , 90.06 , 60
115 , 90.32 , 60
116 , 90.57 , 60
117 , 90.32 , 60
118 , 90.06 , 60
119 , 90.06 , 60
120 , 90.32 , 60
121 , 90.32 , 60
122 , 90.06 , 60
123 , 90.06 , 60
124 , 90.57 , 60
125 , 90.57 , 60
126 , 90.32 , 60
127 , 90.06 , 60
128 , 90.57 , 60
129 , 90.32 , 60
130 , 90.32 , 0
131 , 82.66 , 0
132 , 80.11 , 0
133 , 77.81 , 0
134 , 75.77 , 0
135 , 73.48 , 0
136 , 71.95 , 0
137 , 70.41 , 0
138 , 68.63 , 0
139 , 66.84 , 0
140 , 65.82 , 0
141 , 64.55 , 0
142 , 63.27 , 0
143 , 61.74 , 0
144 , 60.97 , 0
145 , 59.70 , 0
146 , 58.17 , 0
147 , 56.64 , 0
148 , 56.13 , 0
149 , 55.62 , 0
150 , 54.08 , 0
151 , 53.32 , 0
152 , 52.30 , 0
153 , 51.53 , 0
154 , 50.77 , 0
155 , 50.00 , 0
156 , 48.98 , 0
157 , 48.47 , 0
158 , 47.71 , 0
159 , 46.94 , 0
160 , 46.43 , 0
161 , 45.92 , 0
162 , 45.15 , 0
163 , 44.64 , 0
164 , 43.62 , 0
165 , 43.37 , 0
166 , 42.35 , 0
167 , 42.09 , 0
168 , 41.84 , 0
169 , 41.33 , 0
170 , 40.82 , 0
171 , 40.31 , 0
172 , 39.54 , 0
173 , 39.29 , 0
174 , 38.78 , 0
175 , 38.27 , 0
176 , 37.76 , 0
177 , 37.50 , 0
178 , 37.24 , 0
179 , 36.73 , 0
180 , 36.22 , 0
181 , 36.22 , 0
182 , 35.97 , 0
183 , 34.69 , 0
184 , 35.20 , 0
185 , 34.44 , 0
186 , 33.67 , 0
187 , 33.93 , 0
188 , 33.67 , 0
189 , 33.67 , 0
190 , 33.16 , 0
191 , 33.16 , 0
192 , 32.14 , 0
193 , 32.40 , 0
194 , 32.14 , 0
195 , 31.38 , 0
196 , 31.89 , 0
197 , 31.63 , 0
198 , 31.38 , 0
199 , 31.12 , 0
