3.991926e+002,6.027628e+001
4.011211e+002,5.985551e+001
4.030496e+002,6.102348e+001
4.049780e+002,6.085709e+001
4.069065e+002,6.011733e+001
4.088350e+002,6.050449e+001
4.107634e+002,6.070557e+001
4.126919e+002,6.072933e+001
4.146204e+002,6.084580e+001
4.165488e+002,6.090274e+001
4.184773e+002,6.105075e+001
4.204058e+002,6.104824e+001
4.223342e+002,6.118991e+001
4.242627e+002,6.126677e+001
4.261912e+002,6.131094e+001
4.281196e+002,6.136296e+001
4.300481e+002,6.157154e+001
4.319766e+002,6.151112e+001
4.339050e+002,6.168165e+001
4.358335e+002,6.192096e+001
4.377620e+002,6.204944e+001
4.396904e+002,6.217916e+001
4.416189e+002,6.229361e+001
4.435474e+002,6.217001e+001
4.454758e+002,6.218359e+001
4.474043e+002,6.199586e+001
4.493328e+002,6.208606e+001
4.512612e+002,6.206131e+001
4.531897e+002,6.205914e+001
4.551182e+002,6.243116e+001
4.570466e+002,6.246257e+001
4.589751e+002,6.231979e+001
4.609036e+002,6.249638e+001
4.628320e+002,6.243577e+001
4.647605e+002,6.234446e+001
4.666890e+002,6.239516e+001
4.686174e+002,6.259206e+001
4.705459e+002,6.249340e+001
4.724744e+002,6.243941e+001
4.744028e+002,6.262704e+001
4.763313e+002,6.265738e+001
4.782598e+002,6.274084e+001
4.801882e+002,6.282301e+001
4.821167e+002,6.288033e+001
4.840452e+002,6.291297e+001
4.859736e+002,6.290332e+001
4.879021e+002,6.301064e+001
4.898306e+002,6.300593e+001
4.917590e+002,6.319377e+001
4.936875e+002,6.318867e+001
4.956160e+002,6.308269e+001
4.975444e+002,6.296464e+001
4.994729e+002,6.298471e+001
5.014014e+002,6.312635e+001
5.033298e+002,6.321186e+001
5.052583e+002,6.309674e+001
5.071868e+002,6.314203e+001
5.091152e+002,6.303836e+001
5.110437e+002,6.309674e+001
5.129722e+002,6.316210e+001
5.149006e+002,6.312992e+001
5.168291e+002,6.298935e+001
5.187576e+002,6.304644e+001
5.206860e+002,6.313726e+001
5.226145e+002,6.319961e+001
5.245430e+002,6.313577e+001
5.264714e+002,6.322735e+001
5.283999e+002,6.334144e+001
5.303284e+002,6.343905e+001
5.322568e+002,6.355309e+001
5.341853e+002,6.374357e+001
5.361138e+002,6.362281e+001
5.380422e+002,6.356121e+001
5.399707e+002,6.362505e+001
5.418992e+002,6.366673e+001
5.438276e+002,6.371606e+001
5.457561e+002,6.376903e+001
5.476846e+002,6.378584e+001
5.496130e+002,6.384206e+001
5.515415e+002,6.384376e+001
5.534700e+002,6.400054e+001
5.553984e+002,6.405125e+001
5.573269e+002,6.418584e+001
5.592554e+002,6.422218e+001
5.611838e+002,6.417902e+001
5.631123e+002,6.420012e+001
5.650408e+002,6.428327e+001
5.669692e+002,6.423431e+001
5.688977e+002,6.436200e+001
5.708262e+002,6.448555e+001
